Objects,,,,,,,
100,,,,,,,
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
4034,0,0.00725383,-0.0300168,-1.60831,3011.96,-2508.64,5.64349
4035,0,0.00714252,-0.0304368,-1.60818,3011.96,-2508.65,5.67528
4036,0,0.00746069,-0.0294079,-1.60859,3011.99,-2508.67,5.6745
4037,0,0.00742732,-0.0299695,-1.60811,3012,-2508.67,5.66113
4038,0,0.00757302,-0.0301176,-1.60798,3012,-2508.64,5.68458
4039,0,0.00765955,-0.0285341,-1.60822,3011.93,-2508.59,5.68721
4040,0,0.00767137,-0.0289578,-1.60767,3011.89,-2508.56,5.6659
4041,0,0.00772699,-0.0289869,-1.6077,3011.93,-2508.59,5.66046
4042,0,0.00736645,-0.0289265,-1.60822,3011.99,-2508.64,5.66412
4043,0,0.00721693,-0.0286059,-1.60806,3011.92,-2508.59,5.66516
4044,0,0.00731565,-0.0287995,-1.60785,3011.91,-2508.56,5.6543
4045,0,0.00734491,-0.0285918,-1.60763,3011.95,-2508.58,5.65124
4046,0,0.00742804,-0.028164,-1.60762,3011.91,-2508.54,5.66351
4047,0,0.00729334,-0.0284247,-1.60811,3011.96,-2508.61,5.6658
4048,0,0.00715088,-0.0295799,-1.60855,3012.02,-2508.68,5.65534
4049,0,0.00690395,-0.0293245,-1.6085,3012.04,-2508.69,5.65711
4050,0,0.00685037,-0.0290108,-1.60821,3011.98,-2508.63,5.65549
4051,0,0.006926,-0.0297142,-1.60819,3012.01,-2508.66,5.66694
4052,0,0.00714058,-0.0296982,-1.6079,3011.95,-2508.61,5.68605
4053,0,0.00707358,-0.0293605,-1.60857,3011.99,-2508.65,5.66228
4054,0,0.00701189,-0.0290978,-1.60869,3012,-2508.65,5.6474
4055,0,0.00707748,-0.0289374,-1.60868,3012.02,-2508.67,5.63437
4056,0,0.00683562,-0.0294208,-1.60876,3011.97,-2508.64,5.61942
4057,0,0.00715159,-0.0287238,-1.60893,3012.01,-2508.67,5.61739
4058,0,0.00709265,-0.0298126,-1.60881,3012.05,-2508.68,5.61785
4059,0,0.00732975,-0.0299245,-1.60832,3012,-2508.63,5.66918
4060,0,0.0072964,-0.0302417,-1.60784,3012.01,-2508.64,5.66178
4061,0,0.00624641,-0.0348297,-1.60732,3012.03,-2508.71,5.55227
4062,0,0.00619891,-0.032942,-1.60835,3012.04,-2508.7,5.61202
4063,0,0.00638028,-0.032402,-1.60798,3011.97,-2508.65,5.61821
4064,0,0.00677302,-0.0318589,-1.6083,3012.02,-2508.69,5.6112
4065,0,0.00697271,-0.031108,-1.60843,3012.04,-2508.69,5.62541
4066,0,0.00694177,-0.0301213,-1.60837,3012.06,-2508.68,5.63431
4067,0,0.00669871,-0.028991,-1.60866,3012.01,-2508.67,5.64233
4068,0,0.00705029,-0.0287543,-1.60816,3012.02,-2508.67,5.65642
4069,0,0.00706221,-0.0296239,-1.60842,3012.08,-2508.7,5.64973
4070,0,0.00706107,-0.0302875,-1.60878,3012.1,-2508.69,5.64067
4071,0,0.00716416,-0.0294158,-1.60863,3012.09,-2508.69,5.65073
4072,0,0.00719251,-0.0293055,-1.60822,3011.98,-2508.62,5.6457
4073,0,0.00747132,-0.0295909,-1.60824,3012.02,-2508.65,5.64483
4074,0,0.00773809,-0.0301412,-1.60831,3012.03,-2508.67,5.66001
4075,0,0.00776762,-0.0302806,-1.6079,3012.01,-2508.65,5.65621
4076,0,0.00719363,-0.02993,-1.60874,3012.06,-2508.69,5.65581
4077,0,0.00762413,-0.0303384,-1.60783,3012.01,-2508.66,5.66895
4078,0,0.00718883,-0.0315514,-1.6078,3012.05,-2508.69,5.63662
4079,0,0.007262,-0.0295504,-1.60772,3011.96,-2508.62,5.63006
4080,0,0.00708271,-0.0275498,-1.6078,3011.91,-2508.59,5.62701
4081,0,0.00720938,-0.0292442,-1.60829,3011.99,-2508.63,5.63131
4082,0,0.007381,-0.0295583,-1.60794,3011.97,-2508.63,5.64625
4083,0,0.00709906,-0.029401,-1.60798,3011.94,-2508.61,5.64295
4084,0,0.00701995,-0.0293549,-1.60897,3012,-2508.66,5.65888
4085,0,0.00701951,-0.0296953,-1.60868,3012.02,-2508.68,5.65826
4086,0,0.00753501,-0.0304861,-1.60815,3012.06,-2508.68,5.66086
4087,0,0.00728196,-0.0305173,-1.60812,3012.06,-2508.7,5.64527
4088,0,0.00723242,-0.0306498,-1.60856,3012.07,-2508.71,5.64759
4089,0,0.00712974,-0.0305612,-1.60846,3012.08,-2508.72,5.64974
4090,0,0.00701344,-0.0299532,-1.60884,3012.09,-2508.7,5.63822
4091,0,0.00668798,-0.0304677,-1.60868,3012.11,-2508.73,5.63058
4092,0,0.00691638,-0.0296324,-1.60878,3012.07,-2508.71,5.64419
4093,0,0.00688895,-0.0280082,-1.60823,3011.94,-2508.61,5.63903
4094,0,0.00708833,-0.0287938,-1.60826,3011.99,-2508.61,5.6465
4095,0,0.00684914,-0.0296435,-1.60845,3012.02,-2508.66,5.63649
4096,0,0.00710931,-0.0293124,-1.60817,3011.95,-2508.63,5.66389
4097,0,0.0070497,-0.0302557,-1.60796,3011.97,-2508.64,5.64298
4098,0,0.00732719,-0.0307865,-1.60828,3012.03,-2508.68,5.64169
4099,0,0.00713651,-0.0309593,-1.60843,3012.04,-2508.68,5.6485
4100,0,0.00718386,-0.0298484,-1.60848,3012.05,-2508.7,5.64223
4101,0,0.00704344,-0.0298684,-1.60851,3012.02,-2508.68,5.6497
4102,0,0.00717261,-0.0293443,-1.60821,3011.94,-2508.59,5.67433
4103,0,0.00721359,-0.0291976,-1.60852,3011.99,-2508.62,5.66966
4104,0,0.00709802,-0.0286676,-1.6085,3011.98,-2508.62,5.67612
4105,0,0.0070351,-0.0298233,-1.60872,3012.01,-2508.68,5.65334
4106,0,0.00710749,-0.0305167,-1.60813,3012.02,-2508.7,5.64596
4107,0,0.00709331,-0.0311751,-1.60846,3012.06,-2508.71,5.64402
4108,0,0.00661059,-0.0300736,-1.60863,3012.04,-2508.71,5.65287
4109,0,0.00686119,-0.0306119,-1.60853,3012.07,-2508.74,5.63238
4110,0,0.00685806,-0.0302445,-1.60888,3012.06,-2508.74,5.62758
4111,0,0.00681524,-0.0305108,-1.60852,3012.04,-2508.75,5.62052
4112,0,0.00600856,-0.0345305,-1.60802,3012.04,-2508.76,5.56395
4113,0,0.00631381,-0.032892,-1.60821,3012.03,-2508.74,5.59331
4114,0,0.00664852,-0.0315632,-1.60836,3012.05,-2508.74,5.60521
4115,0,0.00675996,-0.0306666,-1.60801,3011.95,-2508.64,5.61937
4116,0,0.00696554,-0.0299976,-1.60803,3011.95,-2508.62,5.66231
4117,0,0.00714685,-0.0297731,-1.60805,3011.97,-2508.64,5.65902
4118,0,0.00729621,-0.0293272,-1.60806,3011.98,-2508.64,5.66647
4119,0,0.00717414,-0.0295604,-1.60807,3011.91,-2508.61,5.65781
4120,0,0.00709547,-0.0289171,-1.6082,3011.95,-2508.62,5.67177
4121,0,0.00759173,-0.0297399,-1.60791,3011.95,-2508.62,5.69581
4122,0,0.00779054,-0.0294504,-1.60825,3012,-2508.66,5.68561
4123,0,0.00769141,-0.0301647,-1.60828,3012,-2508.67,5.68554
4124,0,0.00716578,-0.0291463,-1.60873,3012,-2508.69,5.66997
4125,0,0.00724378,-0.0287476,-1.6085,3011.99,-2508.68,5.67149
4126,0,0.00731551,-0.0288045,-1.6082,3011.95,-2508.62,5.68595
4127,0,0.00736055,-0.0301751,-1.60843,3012,-2508.66,5.67322
4128,0,0.00735662,-0.0299071,-1.60811,3011.99,-2508.66,5.68774
4129,0,0.00724987,-0.0296559,-1.60847,3012.04,-2508.68,5.66107
4130,0,0.00737186,-0.029367,-1.60795,3012.01,-2508.67,5.63254
4131,0,0.00737999,-0.0292609,-1.60845,3012.04,-2508.7,5.63594
4132,0,0.00725064,-0.0297835,-1.60876,3012.06,-2508.72,5.63094
4133,0,0.00770137,-0.0291253,-1.60799,3011.97,-2508.63,5.66659
4134,0,0.00735872,-0.0293472,-1.60868,3012.01,-2508.67,5.65429
4135,0,0.00701953,-0.0304286,-1.60906,3012.04,-2508.7,5.6482
4136,0,0.00718395,-0.029518,-1.60865,3012.03,-2508.68,5.65522
4137,0,0.00718581,-0.0295557,-1.60838,3012.05,-2508.7,5.63751
4138,0,0.0070635,-0.0305186,-1.60822,3012.02,-2508.68,5.6276
4139,0,0.00619266,-0.0350092,-1.60721,3011.96,-2508.65,5.55407
4140,0,0.00650819,-0.0328547,-1.60763,3011.98,-2508.66,5.59327
4141,0,0.00695012,-0.0313804,-1.60803,3011.98,-2508.68,5.62973
4142,0,0.00672627,-0.0301453,-1.60912,3011.98,-2508.65,5.61752
4143,0,0.00709333,-0.0294116,-1.60887,3011.98,-2508.66,5.64267
4144,0,0.00680658,-0.0292864,-1.60877,3012,-2508.69,5.6381
4145,0,0.00696303,-0.0298964,-1.60838,3011.93,-2508.64,5.649
4146,0,0.00696219,-0.0297173,-1.60754,3011.87,-2508.6,5.64714
4147,0,0.00681609,-0.0293461,-1.60824,3011.92,-2508.65,5.64809
4148,0,0.00690585,-0.0286982,-1.60838,3011.95,-2508.63,5.65755
4149,0,0.00704878,-0.0294763,-1.60811,3011.94,-2508.61,5.67334
4150,0,0.00732872,-0.0296252,-1.60783,3011.98,-2508.64,5.66612
4151,0,0.00748429,-0.0301749,-1.60792,3012.01,-2508.68,5.67205
4152,0,0.00765639,-0.029759,-1.60812,3012.02,-2508.66,5.66026
4153,0,0.007496,-0.0294893,-1.60829,3012.01,-2508.66,5.66112
4154,0,0.00720552,-0.0295661,-1.60799,3011.98,-2508.66,5.68141
4155,0,0.00764511,-0.0285561,-1.6076,3011.95,-2508.59,5.71267
4156,0,0.00758561,-0.0289555,-1.60817,3011.98,-2508.66,5.67507
4157,0,0.0079469,-0.0285221,-1.60785,3011.91,-2508.61,5.68552
4158,0,0.00779207,-0.0293653,-1.60839,3011.97,-2508.66,5.66986
4159,0,0.00714192,-0.0294838,-1.60864,3012.01,-2508.7,5.66079
4160,0,0.00686507,-0.0300062,-1.60897,3012,-2508.73,5.65698
4161,0,0.00688666,-0.030727,-1.60872,3012.02,-2508.75,5.65619
4162,0,0.00708573,-0.0302984,-1.60877,3012.02,-2508.72,5.66692
4163,0,0.00721474,-0.0310122,-1.60885,3012.06,-2508.73,5.6496
4164,0,0.00711428,-0.0295759,-1.60846,3011.94,-2508.66,5.66447
4165,0,0.00732914,-0.0303786,-1.60824,3012,-2508.71,5.64624
4166,0,0.00762541,-0.0293642,-1.60815,3012.02,-2508.69,5.64667
4167,0,0.0074992,-0.0300268,-1.60852,3012.06,-2508.7,5.65479
4168,0,0.0074883,-0.0301331,-1.60835,3011.98,-2508.64,5.64098
4169,0,0.00731065,-0.0293214,-1.6085,3012,-2508.65,5.66151
4170,0,0.00721782,-0.0299472,-1.60877,3012.06,-2508.69,5.66773
4171,0,0.00702693,-0.0302635,-1.60865,3012.07,-2508.7,5.65136
4172,0,0.00603411,-0.033947,-1.60721,3011.98,-2508.65,5.55198
4173,0,0.00685829,-0.0324203,-1.60724,3012.01,-2508.65,5.58212
4174,0,0.00677487,-0.0299865,-1.60776,3011.95,-2508.62,5.60953
4175,0,0.00704866,-0.0306134,-1.60819,3012,-2508.63,5.61655
4176,0,0.00686256,-0.0297546,-1.60837,3012,-2508.64,5.61386
4177,0,0.00715965,-0.0300004,-1.60804,3011.94,-2508.59,5.64863
4178,0,0.00729746,-0.0299237,-1.60767,3011.89,-2508.57,5.67074
4179,0,0.00704517,-0.0306162,-1.6071,3011.84,-2508.57,5.65761
4180,0,0.00735482,-0.0304886,-1.60732,3011.86,-2508.58,5.63463
4181,0,0.00675778,-0.0303289,-1.60813,3011.91,-2508.63,5.64019
4182,0,0.00713365,-0.0296051,-1.60797,3011.94,-2508.66,5.6664
4183,0,0.00720773,-0.0296192,-1.60852,3012.01,-2508.71,5.65958
4184,0,0.00728209,-0.0288003,-1.60805,3012,-2508.64,5.67194
4185,0,0.00711591,-0.0299117,-1.60882,3012.04,-2508.69,5.66365
4186,0,0.00690845,-0.0305663,-1.60811,3011.94,-2508.63,5.67835
4187,0,0.00705798,-0.0302974,-1.60834,3011.97,-2508.65,5.66653
4188,0,0.00727446,-0.0290588,-1.60848,3011.95,-2508.63,5.68554
4189,0,0.00739172,-0.0300752,-1.6082,3011.94,-2508.63,5.65983
4190,0,0.00730897,-0.0300124,-1.60776,3011.95,-2508.63,5.68304
4191,0,0.00751999,-0.0294532,-1.6079,3011.93,-2508.61,5.71265
4192,0,0.00745506,-0.029123,-1.60729,3011.89,-2508.58,5.72965
4193,0,0.00722996,-0.0280555,-1.60761,3011.83,-2508.53,5.71763
4194,0,0.00752179,-0.0300504,-1.60773,3011.94,-2508.65,5.67164
4195,0,0.00736142,-0.0299185,-1.60796,3011.95,-2508.67,5.66431
4196,0,0.00696077,-0.0309922,-1.60782,3011.96,-2508.66,5.67086
4197,0,0.00713244,-0.0310974,-1.60772,3011.93,-2508.65,5.65479
4198,0,0.00730511,-0.0300577,-1.60753,3011.94,-2508.61,5.678
4199,0,0.00745216,-0.0299412,-1.60723,3011.88,-2508.56,5.65765
4200,0,0.00729748,-0.0308946,-1.60748,3011.98,-2508.65,5.64662
4201,0,0.00713062,-0.0310707,-1.60763,3011.98,-2508.64,5.66589
4202,0,0.00695827,-0.0305572,-1.60855,3012.01,-2508.69,5.66046
4203,0,0.00731137,-0.030624,-1.60828,3012.01,-2508.68,5.66065
4204,0,0.0071398,-0.0304096,-1.60874,3012.01,-2508.68,5.6458
4205,0,0.00731655,-0.029245,-1.6092,3012.02,-2508.67,5.66054
4206,0,0.00759277,-0.0289118,-1.60842,3012.02,-2508.65,5.6824
4207,0,0.00761218,-0.030268,-1.60812,3012,-2508.63,5.66835
4208,0,0.00637292,-0.0335418,-1.60789,3012.04,-2508.68,5.588
4209,0,0.00694935,-0.0307361,-1.60757,3011.95,-2508.59,5.62818
4210,0,0.00685569,-0.0314436,-1.6081,3012,-2508.67,5.61819
4211,0,0.00688342,-0.0310035,-1.60841,3012.03,-2508.7,5.6324
4212,0,0.00732574,-0.0297133,-1.60767,3011.96,-2508.6,5.65643
4213,0,0.00732879,-0.0294498,-1.60781,3011.99,-2508.66,5.64345
4214,0,0.00746523,-0.0283528,-1.60803,3011.95,-2508.61,5.63947
4215,0,0.00748984,-0.030152,-1.6078,3011.96,-2508.61,5.65492
4216,0,0.00750691,-0.0305632,-1.60736,3011.94,-2508.6,5.66101
4217,0,0.00699238,-0.0300986,-1.60811,3011.9,-2508.59,5.65821
4218,0,0.00679112,-0.0270463,-1.60941,3011.96,-2508.68,5.61655
4219,0,0.00674352,-0.0282398,-1.60907,3011.98,-2508.68,5.62227
4220,0,0.00704722,-0.0279971,-1.60898,3011.99,-2508.69,5.64978
4221,0,0.00743344,-0.0294115,-1.60823,3011.98,-2508.69,5.64437
4222,0,0.00709627,-0.0299382,-1.60857,3012.01,-2508.7,5.63884
4223,0,0.00717471,-0.0307894,-1.60838,3012.05,-2508.71,5.62883
4224,0,0.0073747,-0.0298372,-1.60822,3012.05,-2508.7,5.65271
4225,0,0.00678696,-0.0297005,-1.6084,3012.02,-2508.69,5.63837
4226,0,0.00729085,-0.029726,-1.60799,3011.96,-2508.63,5.62084
4227,0,0.00728522,-0.0289683,-1.60787,3011.93,-2508.61,5.61106
4228,0,0.00706441,-0.0289147,-1.60833,3011.97,-2508.66,5.60954
4229,0,0.0064697,-0.0330372,-1.60749,3012.01,-2508.72,5.5276
4230,0,0.00587882,-0.0349789,-1.60681,3011.93,-2508.67,5.48609
4231,0,0.00682673,-0.0327044,-1.60734,3011.95,-2508.65,5.58345
4232,0,0.00724981,-0.0312173,-1.60761,3011.98,-2508.65,5.6212
4233,0,0.00732219,-0.0300893,-1.60768,3011.99,-2508.64,5.62845
4234,0,0.00757101,-0.0295775,-1.60784,3012,-2508.68,5.64091
4235,0,0.00751231,-0.0306066,-1.60781,3012.02,-2508.69,5.63507
4236,0,0.00699665,-0.0300168,-1.60831,3012.02,-2508.69,5.63597
4237,0,0.00718533,-0.029558,-1.60785,3011.95,-2508.6,5.64825
4238,0,0.00715913,-0.0286852,-1.60818,3011.97,-2508.62,5.66139
4239,0,0.00729132,-0.0294918,-1.60765,3012.01,-2508.66,5.64844
4240,0,0.00705916,-0.0300676,-1.6081,3012.03,-2508.7,5.6381
4241,0,0.00688055,-0.029531,-1.60806,3011.96,-2508.64,5.61052
4242,0,0.00720209,-0.0280681,-1.60786,3011.89,-2508.56,5.64285
4243,0,0.00723868,-0.0280252,-1.60789,3011.86,-2508.54,5.63454
4244,0,0.00747396,-0.0291683,-1.60742,3011.89,-2508.55,5.68346
4245,0,0.00634439,-0.0340128,-1.60723,3011.97,-2508.63,5.58009
4246,0,0.00674173,-0.0328449,-1.60806,3012,-2508.65,5.62006
4247,0,0.00676129,-0.0313043,-1.60829,3012.03,-2508.67,5.65191
4248,0,0.00669184,-0.0316943,-1.60854,3012.07,-2508.71,5.65459
4249,0,0.0068057,-0.0306209,-1.60803,3011.99,-2508.63,5.63738
4250,0,0.00673064,-0.0290898,-1.60817,3011.91,-2508.58,5.63578
4251,0,0.00684642,-0.028487,-1.60824,3011.89,-2508.57,5.63124
4252,0,0.00706693,-0.0295731,-1.60787,3011.89,-2508.58,5.64874
4253,0,0.00619236,-0.0347429,-1.60711,3012.01,-2508.67,5.54699
4254,0,0.00642062,-0.0329639,-1.6072,3011.95,-2508.62,5.58544
4255,0,0.00679232,-0.0316779,-1.60765,3011.99,-2508.66,5.59806
4256,0,0.00727787,-0.030133,-1.60808,3012.02,-2508.67,5.63877
4257,0,0.00715541,-0.0303997,-1.60801,3012.04,-2508.68,5.6416
4258,0,0.00737447,-0.0296782,-1.60781,3012.03,-2508.65,5.63958
4259,0,0.00725562,-0.0298485,-1.60808,3012.05,-2508.68,5.63592
4260,0,0.0070498,-0.0279782,-1.60809,3011.95,-2508.57,5.6343
4261,0,0.00709188,-0.0287113,-1.60835,3012.01,-2508.61,5.63753
4262,0,0.00721522,-0.0293875,-1.60783,3011.95,-2508.56,5.67507
4263,0,0.00740329,-0.0290751,-1.60724,3011.9,-2508.54,5.65047
4264,0,0.00720078,-0.0293962,-1.60754,3011.97,-2508.61,5.64474
4265,0,0.00712584,-0.0303296,-1.60759,3011.99,-2508.64,5.65765
4266,0,0.00741597,-0.0301283,-1.60734,3012.02,-2508.67,5.65997
4267,0,0.00700033,-0.0301019,-1.60823,3012.04,-2508.7,5.65531
4268,0,0.00730427,-0.0299922,-1.60813,3012.07,-2508.7,5.624
4269,0,0.00716704,-0.0304018,-1.60829,3012.07,-2508.68,5.63439
4270,0,0.00723599,-0.0302396,-1.60771,3011.98,-2508.61,5.65109
4271,0,0.00707032,-0.0306443,-1.6085,3012.04,-2508.69,5.61803
4272,0,0.00729108,-0.0302858,-1.60835,3012.04,-2508.69,5.64161
4273,0,0.0073949,-0.0296967,-1.60818,3012.03,-2508.68,5.63809
4274,0,0.00729153,-0.0300365,-1.60803,3011.97,-2508.62,5.64661
4275,0,0.00714188,-0.0294723,-1.6084,3012.01,-2508.66,5.61818
4276,0,0.00698973,-0.0304806,-1.60806,3011.97,-2508.62,5.65818
4277,0,0.0064541,-0.0340113,-1.60712,3011.99,-2508.64,5.56904
4278,0,0.00689777,-0.0332482,-1.60722,3012.04,-2508.69,5.6024
4279,0,0.00703007,-0.0314667,-1.60764,3012.07,-2508.71,5.61856
4280,0,0.00713012,-0.0306068,-1.60787,3012.04,-2508.68,5.65166
4281,0,0.00711366,-0.0310109,-1.60794,3012.05,-2508.7,5.65697
4282,0,0.0069685,-0.0308168,-1.60776,3011.98,-2508.65,5.65298
4283,0,0.00735953,-0.0305122,-1.6079,3012,-2508.66,5.6507
4284,0,0.00760287,-0.0291369,-1.60761,3011.95,-2508.58,5.68939
4285,0,0.0077073,-0.0298888,-1.60754,3011.9,-2508.57,5.67274
4286,0,0.0073072,-0.0289832,-1.60764,3011.84,-2508.54,5.66879
4287,0,0.00731825,-0.0288045,-1.60775,3011.85,-2508.53,5.64539
4288,0,0.00746726,-0.0284613,-1.60793,3011.93,-2508.6,5.63053
4289,0,0.00728144,-0.0279247,-1.6079,3011.92,-2508.59,5.62948
4290,0,0.00751672,-0.0285103,-1.60749,3011.93,-2508.56,5.65801
4291,0,0.0064087,-0.0322761,-1.60715,3011.93,-2508.6,5.53465
4292,0,0.00696085,-0.0301385,-1.6075,3011.92,-2508.58,5.58576
4293,0,0.006949,-0.0298743,-1.608,3011.97,-2508.61,5.62425
4294,0,0.00708548,-0.0284113,-1.60844,3011.95,-2508.61,5.64192
4295,0,0.00707647,-0.029309,-1.60834,3012,-2508.63,5.62528
4296,0,0.00750943,-0.0291308,-1.60832,3012.03,-2508.64,5.63762
4297,0,0.00752179,-0.0301834,-1.60813,3012.08,-2508.69,5.6358
4298,0,0.00750662,-0.0299434,-1.60778,3012.03,-2508.63,5.65261
4299,0,0.00704144,-0.0293544,-1.60836,3012.01,-2508.64,5.63911
4300,0,0.00706651,-0.030334,-1.60818,3012,-2508.64,5.64546
4301,0,0.00629407,-0.03384,-1.60692,3011.96,-2508.64,5.52158
4302,0,0.00647988,-0.0314395,-1.60759,3011.98,-2508.64,5.56447
4303,0,0.00687041,-0.0310798,-1.60746,3011.95,-2508.61,5.59535
4304,0,0.00712623,-0.0305558,-1.60723,3011.9,-2508.58,5.60187
4305,0,0.00725371,-0.0305278,-1.60746,3011.93,-2508.58,5.64095
4306,0,0.00731165,-0.0298603,-1.60739,3011.93,-2508.56,5.65784
4307,0,0.00752931,-0.0294013,-1.60801,3011.96,-2508.59,5.65171
4308,0,0.00751016,-0.0293913,-1.60747,3011.96,-2508.6,5.65496
4309,0,0.00736353,-0.0290059,-1.60759,3011.99,-2508.61,5.64486
4310,0,0.00735412,-0.02873,-1.60795,3012,-2508.63,5.64499
4311,0,0.00734942,-0.0300213,-1.60812,3011.99,-2508.63,5.65534
4312,0,0.00783706,-0.0299106,-1.60787,3011.99,-2508.61,5.67233
4313,0,0.00762433,-0.0299408,-1.60789,3012.03,-2508.66,5.66007
4314,0,0.00755354,-0.0300996,-1.60799,3012.04,-2508.68,5.65367
4315,0,0.00747219,-0.0303273,-1.60805,3012.01,-2508.64,5.64374
4316,0,0.0074856,-0.0305786,-1.60758,3011.98,-2508.64,5.63351
4317,0,0.007389,-0.03114,-1.60775,3012.02,-2508.68,5.62396
4318,0,0.00741052,-0.0308595,-1.60804,3012.06,-2508.69,5.63741
4319,0,0.00725031,-0.0299079,-1.60825,3011.98,-2508.63,5.63749
4320,0,0.00761883,-0.0296761,-1.60783,3012,-2508.63,5.67173
4321,0,0.00741316,-0.0299314,-1.60841,3012.02,-2508.62,5.64589
4322,0,0.00702494,-0.0309442,-1.60898,3012.07,-2508.68,5.6273
4323,0,0.00726716,-0.0312464,-1.60827,3012.04,-2508.65,5.65659
4324,0,0.0072845,-0.0305427,-1.60808,3011.98,-2508.59,5.64261
4325,0,0.00687212,-0.0303061,-1.60806,3012,-2508.63,5.62611
4326,0,0.00680957,-0.0302871,-1.60881,3012.06,-2508.67,5.61421
4327,0,0.00698757,-0.0294013,-1.60788,3011.96,-2508.59,5.6212
4328,0,0.00720601,-0.028981,-1.6081,3012,-2508.62,5.63762
4329,0,0.00709479,-0.0299573,-1.60835,3012.05,-2508.66,5.62865
4330,0,0.00742209,-0.0296821,-1.60794,3011.97,-2508.6,5.63284
4331,0,0.00742919,-0.0297145,-1.60813,3012.03,-2508.65,5.64264
4332,0,0.00691725,-0.0302671,-1.60858,3012.07,-2508.71,5.64129
4333,0,0.00716668,-0.0297383,-1.60808,3012,-2508.65,5.66716
4334,0,0.00699404,-0.0294962,-1.60832,3012.03,-2508.67,5.65786
4335,0,0.00715864,-0.0302583,-1.60839,3012.04,-2508.67,5.63853
4336,0,0.00701814,-0.0300413,-1.60779,3011.97,-2508.61,5.65311
4337,0,0.00696313,-0.0302485,-1.60809,3012.02,-2508.67,5.61789
4338,0,0.00679298,-0.029134,-1.60757,3011.92,-2508.59,5.6211
4339,0,0.00615785,-0.0339235,-1.60688,3012.02,-2508.67,5.5243
4340,0,0.00628791,-0.0317421,-1.60814,3012.03,-2508.67,5.57099
4341,0,0.0066779,-0.0309104,-1.60833,3012.04,-2508.67,5.58984
4342,0,0.0070475,-0.0313501,-1.60792,3012.02,-2508.67,5.62531
4343,0,0.00730919,-0.0312466,-1.6074,3011.95,-2508.6,5.64383
4344,0,0.00736224,-0.0306833,-1.60805,3012,-2508.65,5.64352
4345,0,0.00622612,-0.0353827,-1.60775,3012.02,-2508.69,5.51191
4346,0,0.00645568,-0.0331726,-1.60754,3012.02,-2508.66,5.55348
4347,0,0.00680676,-0.031635,-1.60745,3011.95,-2508.61,5.58999
4348,0,0.00622086,-0.0356229,-1.60702,3012.02,-2508.67,5.53645
4349,0,0.00670235,-0.0329677,-1.60697,3011.98,-2508.62,5.5805
4350,0,0.00557638,-0.0326849,-1.6069,3011.87,-2508.58,5.49611
4351,0,0.00611449,-0.0317031,-1.60764,3011.96,-2508.62,5.5517
4352,0,0.00670293,-0.0308929,-1.60786,3011.99,-2508.63,5.58617
4353,0,0.00688811,-0.0301285,-1.60793,3012.02,-2508.66,5.61513
4354,0,0.00714669,-0.0300491,-1.60798,3012.04,-2508.65,5.6088
4355,0,0.00733261,-0.0307475,-1.60827,3012.07,-2508.72,5.6135
4356,0,0.00732415,-0.0318752,-1.608,3012.05,-2508.69,5.6136
4357,0,0.00721609,-0.0292816,-1.60823,3012.03,-2508.67,5.63457
4358,0,0.00714092,-0.0236137,-1.60684,3011.83,-2508.51,5.72656
4359,0,0.00682871,-0.0262898,-1.60734,3011.92,-2508.57,5.69448
4360,0,0.00689632,-0.0272712,-1.60809,3012,-2508.64,5.66014
4361,0,0.00722958,-0.0282671,-1.60873,3012.02,-2508.66,5.64996
4362,0,0.00686031,-0.0287914,-1.60844,3012.03,-2508.68,5.63221
4363,0,0.00665367,-0.0305542,-1.60856,3012.04,-2508.71,5.63554
4364,0,0.00728247,-0.030412,-1.60792,3012.05,-2508.68,5.63898
4365,0,0.00727431,-0.0298885,-1.60825,3012.06,-2508.68,5.66136
4366,0,0.00745138,-0.0305947,-1.60841,3012.08,-2508.69,5.662
4367,0,0.0074322,-0.0301694,-1.60822,3012.06,-2508.68,5.65349
4368,0,0.00741552,-0.0295812,-1.60832,3012.09,-2508.7,5.65827
4369,0,0.00762344,-0.0296165,-1.60797,3012.07,-2508.68,5.65023
4370,0,0.00733231,-0.0311979,-1.60833,3012.13,-2508.73,5.60249
4371,0,0.00678436,-0.0314091,-1.60851,3012.09,-2508.73,5.61709
4372,0,0.00700827,-0.0310441,-1.60826,3012.05,-2508.69,5.63507
4373,0,0.00702204,-0.0301656,-1.60862,3012.08,-2508.71,5.62375
4374,0,0.00721425,-0.0295754,-1.60823,3012.01,-2508.63,5.64128
4375,0,0.00700892,-0.0298151,-1.6088,3012.04,-2508.67,5.63231
4376,0,0.00664978,-0.0297505,-1.60893,3012.03,-2508.67,5.62891
4377,0,0.00697554,-0.0306041,-1.60828,3012.02,-2508.67,5.64395
4378,0,0.00689336,-0.0306986,-1.60851,3012.02,-2508.67,5.63732
4379,0,0.00736529,-0.0309898,-1.60804,3012.01,-2508.65,5.66091
4380,0,0.00722048,-0.0305519,-1.60774,3011.96,-2508.59,5.6856
4381,0,0.0074829,-0.02935,-1.60758,3011.9,-2508.53,5.69412
4382,0,0.00761515,-0.0300171,-1.6077,3011.94,-2508.57,5.70002
4383,0,0.0078622,-0.0304823,-1.60786,3011.99,-2508.61,5.67567
