Objects
100
,,Global Angle Miner1:Miner1,,,,,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
6815,0,-0.0327566,-0.0206276,0.0789865,3519.56,6034.27,184.699,-0.0114913,-0.011465,3.1332,-2026.77,-4068.35,721.179
6816,0,-0.0327409,-0.0207239,0.0790475,3519.6,6034.29,184.711,-0.0128646,-0.0126471,3.1332,-2026.62,-4068.39,722.053
6817,0,-0.0327039,-0.0207638,0.0791713,3519.51,6034.3,184.742,-0.0111769,-0.009971,3.1334,-2026.48,-4068.51,723.032
6818,0,-0.0329398,-0.0207051,0.0788344,3519.63,6034.26,184.66,-0.0139747,-0.0128153,3.13317,-2026.27,-4068.51,723.82
6819,0,-0.0327865,-0.0208926,0.0791386,3519.5,6034.28,184.763,-0.0156071,-0.0145074,3.13325,-2026.08,-4068.52,724.661
6820,0,-0.033048,-0.0210803,0.0788168,3519.5,6034.22,184.761,-0.0164299,-0.0151815,3.13329,-2025.91,-4068.58,725.563
6821,0,-0.0329685,-0.0208838,0.0789424,3519.51,6034.27,184.73,-0.0143182,-0.0124958,3.13345,-2025.81,-4068.7,726.551
6822,0,-0.0331411,-0.0213987,0.0787615,3519.66,6034.23,184.776,-0.0153792,-0.0133826,3.13336,-2025.63,-4068.73,727.41
6823,0,-0.0330895,-0.0210505,0.0789515,3519.61,6034.27,184.751,-0.0174181,-0.0154674,3.13338,-2025.42,-4068.75,728.247
6824,0,-0.0331778,-0.0214897,0.0788127,3519.59,6034.23,184.811,-0.0173512,-0.0152634,3.13335,-2025.26,-4068.84,729.163
6825,0,-0.0331229,-0.0211624,0.0788974,3519.6,6034.27,184.752,-0.0151556,-0.0123896,3.13351,-2025.16,-4068.94,730.131
6826,0,-0.0327978,-0.0205161,0.078726,3519.61,6034.24,184.619,-0.0161797,-0.0134128,3.13357,-2024.97,-4068.92,730.962
6827,0,-0.0327573,-0.0207265,0.0789489,3519.54,6034.27,184.744,-0.0141445,-0.0103112,3.1338,-2024.86,-4069.05,731.932
6828,0,-0.0330007,-0.0208517,0.078887,3519.61,6034.25,184.715,-0.0163912,-0.0125306,3.13366,-2024.67,-4069.05,732.748
6829,0,-0.0329115,-0.0206169,0.0787141,3519.64,6034.22,184.688,-0.0161383,-0.0118334,3.13379,-2024.53,-4069.12,733.698
6830,0,-0.0329725,-0.0209375,0.0788634,3519.57,6034.25,184.75,-0.0146616,-0.00940824,3.13388,-2024.45,-4069.21,734.65
6831,0,-0.0327682,-0.0204588,0.0788576,3519.6,6034.26,184.634,-0.0133186,-0.00721336,3.13395,-2024.33,-4069.3,735.592
6832,0,-0.0324951,-0.0205368,0.0790474,3519.57,6034.31,184.71,-0.0140826,-0.00789718,3.13386,-2024.18,-4069.34,736.47
6833,0,-0.0331392,-0.0210366,0.0788369,3519.7,6034.27,184.752,-0.0132347,-0.00702873,3.13381,-2024.07,-4069.42,737.381
